Product ID,Product Name,Category,Supplier,Purchase Date,Unit Cost,Selling Price,Quantity In Stock,Reorder Level,Warehouse Location,Sales Quantity,Revenue,Profit
PRD-1264,Cargo Shorts - Lite,Clothing,Elite Imports,2025-10-03,37.44,99.35,392,73,WH-A1,195,19373.25,12072.45
PRD-2082,Sunscreen - Basic,Health & Beauty,FastTrack Logistics,2025-05-28,31.09,83.99,445,31,WH-C2,293,24609.07,15499.7
PRD-1444,Rice Crackers - Basic,Food & Beverage,Premium Suppliers,2024-12-01,8.76,18.23,240,26,WH-B1,298,5432.54,2822.06
PRD-1954,Remote Control Car - Elite,Toys,Prime Distributors,2025-02-21,10.72,23.7,66,85,WH-A2,60,1422.0,778.8
PRD-1783,Self-Help Guide - Standard,Books,Global Traders Inc.,2025-08-14,22.87,38.35,484,66,WH-C1,56,2147.6,866.88
PRD-1830,Children Story - Pro,Books,Prime Distributors,2025-07-25,29.5,64.71,263,49,WH-D1,160,10353.6,5633.6
PRD-1692,Bike Helmet - Plus,Sports & Outdoors,Elite Imports,2026-04-09,56.85,124.55,159,22,WH-A1,159,19803.45,10764.3
PRD-1305,Beanie - Elite,Clothing,Prime Distributors,2026-02-02,39.3,83.77,247,29,WH-A1,126,10555.02,5603.22
PRD-1342,Mixed Nuts - Premium,Food & Beverage,FastTrack Logistics,2025-10-06,9.77,18.2,289,82,WH-B1,24,436.8,202.32
PRD-1849,Art Book - Standard,Books,Premium Suppliers,2026-07-03,17.54,28.98,336,74,WH-A2,215,6230.7,2459.6
PRD-1314,Organic Coffee - Ultra,Food & Beverage,Global Traders Inc.,2025-11-11,17.12,28.83,331,98,WH-D1,0,0.0,0.0
PRD-1150,Earbuds - Classic,Electronics,Premium Suppliers,2026-03-20,91.0,213.7,481,74,WH-C2,26,5556.2,3190.2
PRD-1125,HDMI Cable - Basic,Electronics,Quality Goods Ltd.,2026-01-10,129.86,274.44,369,37,WH-C2,20,5488.8,2891.6
PRD-2053,Face Cream - Elite,Health & Beauty,Quality Goods Ltd.,2025-11-21,11.2,17.03,14,21,WH-B1,98,1668.94,571.34
PRD-1575,Vase - Deluxe,Home & Garden,Prime Distributors,2025-10-05,24.53,58.26,249,77,WH-D1,195,11360.7,6577.35
PRD-1698,Swim Goggles - Pro,Sports & Outdoors,Premium Suppliers,2025-08-17,83.57,188.49,343,88,WH-B1,0,0.0,0.0
PRD-1665,Camping Tent - Pro,Sports & Outdoors,Prime Distributors,2026-02-25,26.1,58.84,214,59,WH-D1,228,13415.52,7464.72
PRD-1051,Phone Case - Classic,Electronics,Value Wholesalers,2025-02-15,36.39,86.59,97,52,WH-C1,0,0.0,0.0
PRD-1727,Fishing Rod - Premium,Sports & Outdoors,Premium Suppliers,2026-01-25,33.51,75.09,248,43,WH-D1,16,1201.44,665.28
PRD-1800,Science Fiction - Elite,Books,Premium Suppliers,2024-07-31,10.98,31.34,496,93,WH-C2,289,9057.26,5884.04
PRD-1354,Olive Oil - Standard,Food & Beverage,FastTrack Logistics,2026-05-29,20.03,40.76,122,83,WH-C2,123,5013.48,2549.79
PRD-2142,Face Mask - Max,Health & Beauty,Value Wholesalers,2025-04-11,10.59,29.46,408,79,WH-C2,141,4153.86,2660.67
PRD-1143,Charger Adapter - Lite,Electronics,FastTrack Logistics,2024-10-03,193.34,265.45,245,71,WH-B2,55,14599.75,3966.05
PRD-1471,LED Bulb - Max,Home & Garden,Elite Imports,2024-09-12,42.2,84.41,429,91,WH-B1,27,2279.07,1139.67
PRD-1654,Water Bottle - Pro,Sports & Outdoors,TechSupply Co.,2025-05-27,30.03,66.23,103,46,WH-B1,0,0.0,0.0
PRD-1400,Dark Chocolate - Basic,Food & Beverage,Quality Goods Ltd.,2024-11-27,20.73,35.3,375,57,WH-C2,0,0.0,0.0
PRD-1880,Technical Manual - Lite,Books,Quality Goods Ltd.,2026-06-30,27.92,69.97,320,49,WH-A1,236,16512.92,9923.8
PRD-2143,Face Mask - Plus,Health & Beauty,Value Wholesalers,2025-12-01,14.99,39.2,485,59,WH-C1,160,6272.0,3873.6
PRD-1321,Green Tea - Standard,Food & Beverage,Prime Distributors,2024-10-06,17.12,29.39,377,98,WH-A2,230,6759.7,2822.1
PRD-1020,Smart Watch - Max,Electronics,Prime Distributors,2025-01-29,176.4,318.89,108,89,WH-B1,102,32526.78,14533.98
PRD-1685,Bike Helmet - Deluxe,Sports & Outdoors,Prime Distributors,2026-06-22,40.52,74.97,273,41,WH-B1,199,14919.03,6855.55
PRD-1036,USB-C Cable - Deluxe,Electronics,Elite Imports,2026-05-10,16.72,34.2,288,32,WH-B1,0,0.0,0.0
PRD-1506,Door Mat - Lite,Home & Garden,Quality Goods Ltd.,2024-10-17,47.55,124.79,217,33,WH-C2,222,27703.38,17147.28
PRD-2061,Shampoo - Pro,Health & Beauty,TechSupply Co.,2024-12-01,20.16,43.63,379,49,WH-C1,6,261.78,140.82
PRD-1408,Dried Fruits - Premium,Food & Beverage,Premium Suppliers,2024-11-02,22.54,44.26,220,41,WH-C1,222,9825.72,4821.84
PRD-1818,Biography - Basic,Books,Global Traders Inc.,2024-12-07,12.49,22.5,70,86,WH-C1,248,5580.0,2482.48
PRD-1538,Throw Pillow - Plus,Home & Garden,Elite Imports,2024-11-26,8.79,17.51,67,33,WH-C1,0,0.0,0.0
PRD-1759,Binoculars - Lite,Sports & Outdoors,Value Wholesalers,2024-08-09,43.29,69.18,124,94,WH-A2,0,0.0,0.0
PRD-2058,Shampoo - Standard,Health & Beauty,TechSupply Co.,2025-12-12,18.8,46.96,255,33,WH-A1,291,13665.36,8194.56
PRD-1875,Technical Manual - Ultra,Books,Prime Distributors,2025-10-29,16.67,34.88,308,90,WH-C2,232,8092.16,4224.72
PRD-1039,USB-C Cable - Ultra,Electronics,FastTrack Logistics,2026-04-08,188.7,275.72,59,33,WH-C2,79,21781.88,6874.58
PRD-1176,Denim Jeans - Lite,Clothing,FastTrack Logistics,2025-07-03,54.33,108.26,65,87,WH-C1,0,0.0,0.0
PRD-1246,Hoodie - Basic,Clothing,Quality Goods Ltd.,2025-11-27,11.78,24.97,367,80,WH-C2,70,1747.9,923.3
PRD-1811,History Book - Elite,Books,Prime Distributors,2025-09-19,28.81,79.74,241,35,WH-B1,147,11721.78,7486.71
PRD-2074,Toothpaste - Classic,Health & Beauty,Premium Suppliers,2025-03-30,11.05,29.74,2,21,WH-A2,191,5680.34,3569.79
PRD-1945,Puzzle Set - Plus,Toys,FastTrack Logistics,2026-04-19,28.03,50.8,174,40,WH-A2,0,0.0,0.0
PRD-1785,Self-Help Guide - Basic,Books,Quality Goods Ltd.,2025-08-15,9.44,16.6,244,94,WH-A2,107,1776.2,766.12
PRD-2173,Eye Cream - Classic,Health & Beauty,Premium Suppliers,2025-03-25,39.63,69.85,369,39,WH-B1,0,0.0,0.0
PRD-1490,Plant Pot - Ultra,Home & Garden,Value Wholesalers,2026-05-30,41.86,73.67,384,40,WH-A2,128,9429.76,4071.68
PRD-1155,Cotton T-Shirt - Premium,Clothing,TechSupply Co.,2025-01-26,23.49,50.03,174,40,WH-A1,166,8304.98,4405.64
PRD-1639,Jump Rope - Premium,Sports & Outdoors,TechSupply Co.,2026-01-30,15.41,25.29,356,99,WH-B1,238,6019.02,2351.44
PRD-1663,Camping Tent - Deluxe,Sports & Outdoors,Elite Imports,2025-07-17,17.68,39.76,372,85,WH-C2,81,3220.56,1788.48
PRD-1288,Athletic Socks - Standard,Clothing,TechSupply Co.,2025-01-25,47.72,72.43,271,55,WH-A1,146,10574.78,3607.66
PRD-1626,Yoga Mat - Plus,Sports & Outdoors,Value Wholesalers,2026-05-27,92.97,167.46,450,75,WH-A1,61,10215.06,4543.89
PRD-2116,Body Lotion - Pro,Health & Beauty,TechSupply Co.,2024-12-11,7.67,19.34,439,38,WH-B1,218,4216.12,2544.06
PRD-1686,Bike Helmet - Basic,Sports & Outdoors,Prime Distributors,2026-03-26,87.81,202.13,361,60,WH-C1,139,28096.07,15890.48
PRD-2035,Kite - Premium,Toys,Elite Imports,2025-09-15,9.2,14.76,283,42,WH-C2,0,0.0,0.0
PRD-1570,Candle Set - Max,Home & Garden,Prime Distributors,2024-08-20,17.57,28.64,138,50,WH-C1,195,5584.8,2158.65
PRD-2133,Hair Oil - Lite,Health & Beauty,Prime Distributors,2025-12-27,6.54,16.04,324,44,WH-C1,288,4619.52,2736.0
PRD-1735,Fishing Rod - Max,Sports & Outdoors,Premium Suppliers,2024-08-16,99.39,176.51,5,21,WH-C2,6,1059.06,462.72
PRD-1793,Science Fiction - Premium,Books,Premium Suppliers,2024-09-30,24.24,55.28,340,87,WH-C2,227,12548.56,7046.08
PRD-1018,Smart Watch - Classic,Electronics,Elite Imports,2026-03-31,186.88,440.0,425,59,WH-A1,123,54120.0,31133.76
PRD-1128,HDMI Cable - Classic,Electronics,Prime Distributors,2025-03-17,193.97,320.86,445,63,WH-B1,239,76685.54,30326.71
PRD-1323,Green Tea - Basic,Food & Beverage,Prime Distributors,2025-08-24,6.53,9.74,343,82,WH-B1,160,1558.4,513.6
PRD-1256,Cargo Shorts - Deluxe,Clothing,Global Traders Inc.,2025-09-12,19.5,49.32,472,59,WH-B2,151,7447.32,4502.82
PRD-1926,Action Figure - Standard,Toys,Elite Imports,2025-09-26,37.53,70.95,213,66,WH-A2,82,5817.9,2740.44
PRD-2168,Eye Cream - Standard,Health & Beauty,Premium Suppliers,2026-01-18,5.47,8.58,381,61,WH-A1,241,2067.78,749.51
PRD-1191,Winter Jacket - Basic,Clothing,Elite Imports,2025-01-21,9.18,20.87,123,38,WH-C1,0,0.0,0.0
PRD-1116,Monitor Stand - Ultra,Electronics,Elite Imports,2025-01-15,21.64,29.91,323,56,WH-D1,46,1375.86,380.42
PRD-2162,Deodorant - Classic,Health & Beauty,FastTrack Logistics,2026-04-30,31.39,57.19,78,85,WH-B2,143,8178.17,3689.4
PRD-2076,Toothpaste - Max,Health & Beauty,Value Wholesalers,2026-03-18,17.85,39.9,99,75,WH-A1,178,7102.2,3924.9
PRD-1607,Mirror - Standard,Home & Garden,Prime Distributors,2025-09-24,50.07,110.36,232,20,WH-B2,259,28583.24,15615.11
PRD-1181,Running Shoes - Pro,Clothing,Elite Imports,2025-01-23,25.22,74.36,401,80,WH-A2,99,7361.64,4864.86
PRD-1302,Beanie - Pro,Clothing,Prime Distributors,2025-04-20,48.1,109.12,52,23,WH-B2,0,0.0,0.0
PRD-1497,Door Mat - Standard,Home & Garden,Value Wholesalers,2025-05-11,20.35,37.52,82,94,WH-A1,2,75.04,34.34
PRD-2009,Card Game - Elite,Toys,Quality Goods Ltd.,2026-01-16,42.17,63.54,5,29,WH-B2,284,18045.36,6069.08
PRD-2025,Play Dough - Standard,Toys,Global Traders Inc.,2025-10-13,46.7,74.65,36,66,WH-D1,0,0.0,0.0
PRD-1965,Doll House - Elite,Toys,FastTrack Logistics,2025-12-25,16.04,35.38,454,94,WH-D1,273,9658.74,5279.82
PRD-1745,Backpack - Elite,Sports & Outdoors,TechSupply Co.,2025-06-19,33.98,76.12,463,70,WH-C2,263,20019.56,11082.82
PRD-1938,Puzzle Set - Deluxe,Toys,Elite Imports,2025-02-10,40.76,75.89,15,76,WH-D1,5,379.45,175.65
PRD-1518,Curtain Rod - Premium,Home & Garden,Premium Suppliers,2025-04-18,23.06,54.36,355,94,WH-B2,290,15764.4,9077.0
PRD-1373,Pasta Sauce - Plus,Food & Beverage,Global Traders Inc.,2025-01-27,24.61,42.72,492,27,WH-A2,72,3075.84,1303.92
PRD-1046,Phone Case - Standard,Electronics,Prime Distributors,2025-08-17,159.74,286.58,342,51,WH-C2,55,15761.9,6976.2
PRD-1477,Garden Hose - Basic,Home & Garden,Quality Goods Ltd.,2024-09-04,30.09,58.47,422,26,WH-C2,232,13565.04,6584.16
PRD-1158,Cotton T-Shirt - Basic,Clothing,FastTrack Logistics,2024-08-28,50.71,116.15,157,25,WH-C2,28,3252.2,1832.32
PRD-2036,Kite - Standard,Toys,Elite Imports,2026-01-13,13.95,33.64,197,56,WH-A1,149,5012.36,2933.81
PRD-1172,Denim Jeans - Classic,Clothing,Global Traders Inc.,2024-09-30,20.42,38.22,224,76,WH-C1,81,3095.82,1441.8
PRD-1017,Smart Watch - Ultra,Electronics,Quality Goods Ltd.,2025-07-06,156.06,303.89,398,87,WH-A2,165,50141.85,24391.95
PRD-1512,Storage Box - Ultra,Home & Garden,FastTrack Logistics,2026-02-26,21.39,56.75,494,67,WH-C2,5,283.75,176.8
PRD-1049,Phone Case - Pro,Electronics,Premium Suppliers,2025-02-17,88.94,220.34,274,62,WH-C2,59,13000.06,7752.6
PRD-1192,Winter Jacket - Pro,Clothing,Premium Suppliers,2024-12-16,37.99,94.84,43,87,WH-A2,34,3224.56,1932.9
PRD-1547,Wall Clock - Elite,Home & Garden,Prime Distributors,2024-09-16,11.55,20.78,400,40,WH-D1,260,5402.8,2399.8
PRD-1516,Storage Box - Plus,Home & Garden,Elite Imports,2025-01-07,9.02,21.41,128,32,WH-C2,297,6358.77,3679.83
PRD-1960,Doll House - Deluxe,Toys,Prime Distributors,2024-10-10,25.74,50.19,229,39,WH-C1,166,8331.54,4058.7
PRD-1921,Board Game - Elite,Toys,TechSupply Co.,2026-07-15,9.62,22.58,221,73,WH-B1,296,6683.68,3836.16
PRD-1829,Children Story - Basic,Books,Global Traders Inc.,2025-02-22,25.99,58.86,357,95,WH-A2,54,3178.44,1774.98
PRD-1966,Doll House - Max,Toys,Premium Suppliers,2024-11-27,7.02,16.58,11,63,WH-B2,212,3514.96,2026.72
PRD-1481,Garden Hose - Elite,Home & Garden,Quality Goods Ltd.,2025-06-16,16.86,43.36,97,63,WH-A1,212,9192.32,5618.0
PRD-2118,Body Lotion - Classic,Health & Beauty,Premium Suppliers,2025-05-05,38.91,90.08,206,51,WH-C1,0,0.0,0.0
PRD-1284,Windbreaker - Max,Clothing,FastTrack Logistics,2025-03-10,77.59,191.07,251,78,WH-D1,180,34392.6,20426.4
PRD-2015,Toy Train - Deluxe,Toys,Global Traders Inc.,2026-03-12,40.77,68.97,193,67,WH-A2,219,15104.43,6175.8
PRD-1798,Science Fiction - Ultra,Books,Premium Suppliers,2026-02-22,13.07,30.79,83,88,WH-B1,12,369.48,212.64
PRD-1922,Board Game - Max,Toys,FastTrack Logistics,2025-03-11,22.99,46.29,371,98,WH-A1,249,11526.21,5801.7
PRD-1226,Sneakers - Ultra,Clothing,Elite Imports,2026-04-22,76.06,171.76,494,50,WH-A1,180,30916.8,17226.0
PRD-1027,Bluetooth Speaker - Pro,Electronics,Elite Imports,2025-05-17,48.95,90.81,447,29,WH-A2,281,25517.61,11762.66
PRD-1283,Windbreaker - Elite,Clothing,Value Wholesalers,2026-02-17,22.13,40.83,291,51,WH-B1,172,7022.76,3216.4
PRD-2139,Face Mask - Ultra,Health & Beauty,Prime Distributors,2025-06-20,10.5,26.75,347,88,WH-B1,206,5510.5,3347.5
PRD-1438,Coconut Water - Max,Food & Beverage,FastTrack Logistics,2026-04-04,13.08,21.83,141,61,WH-C2,133,2903.39,1163.75
PRD-2156,Deodorant - Premium,Health & Beauty,FastTrack Logistics,2025-04-30,27.63,57.23,71,65,WH-A1,2,114.46,59.2
PRD-1365,Pasta Sauce - Standard,Food & Beverage,Prime Distributors,2026-02-12,7.87,11.67,293,34,WH-B1,260,3034.2,988.0
PRD-1230,Sneakers - Plus,Clothing,FastTrack Logistics,2024-10-23,56.99,95.64,499,32,WH-D1,173,16545.72,6686.45
PRD-1038,USB-C Cable - Pro,Electronics,Elite Imports,2025-01-13,145.15,295.24,413,87,WH-D1,0,0.0,0.0
PRD-1670,Camping Tent - Plus,Sports & Outdoors,TechSupply Co.,2026-06-20,70.03,168.47,152,62,WH-A2,25,4211.75,2461.0
PRD-1750,Binoculars - Standard,Sports & Outdoors,Value Wholesalers,2024-10-16,72.0,142.83,453,100,WH-A1,97,13854.51,6870.51
PRD-2169,Eye Cream - Deluxe,Health & Beauty,FastTrack Logistics,2026-04-11,19.51,35.66,251,66,WH-C1,57,2032.62,920.55
PRD-1375,Granola - Premium,Food & Beverage,Elite Imports,2026-04-28,15.36,27.71,326,70,WH-C2,0,0.0,0.0
PRD-1470,LED Bulb - Elite,Home & Garden,Quality Goods Ltd.,2025-08-11,33.55,80.34,316,32,WH-C2,127,10203.18,5942.33
PRD-1883,Comic Book - Deluxe,Books,Elite Imports,2025-12-06,22.27,41.57,441,54,WH-A1,253,10517.21,4882.9
PRD-2170,Eye Cream - Basic,Health & Beauty,Global Traders Inc.,2026-07-10,28.59,71.52,66,62,WH-C2,185,13231.2,7942.05
PRD-1688,Bike Helmet - Ultra,Sports & Outdoors,Prime Distributors,2025-07-05,80.64,188.16,467,31,WH-A1,12,2257.92,1290.24
PRD-1033,Bluetooth Speaker - Lite,Electronics,Global Traders Inc.,2026-01-14,27.68,38.24,441,50,WH-D1,291,11127.84,3072.96
PRD-1991,Science Kit - Premium,Toys,TechSupply Co.,2025-05-19,28.96,52.6,200,44,WH-B1,292,15359.2,6902.88
PRD-2028,Play Dough - Pro,Toys,Elite Imports,2025-02-14,49.52,121.4,443,70,WH-C2,107,12989.8,7691.16
PRD-1195,Winter Jacket - Elite,Clothing,Prime Distributors,2025-07-28,47.31,128.7,89,79,WH-A1,245,31531.5,19940.55
PRD-2095,Vitamins - Ultra,Health & Beauty,Premium Suppliers,2024-10-13,16.97,26.46,413,61,WH-A1,119,3148.74,1129.31
PRD-2103,Lip Balm - Deluxe,Health & Beauty,Premium Suppliers,2025-06-28,27.54,69.42,494,75,WH-B2,114,7913.88,4774.32
PRD-1934,Action Figure - Plus,Toys,Elite Imports,2025-02-20,27.43,65.02,78,66,WH-D1,70,4551.4,2631.3
PRD-1504,Door Mat - Max,Home & Garden,TechSupply Co.,2025-07-05,33.29,71.95,249,25,WH-C1,98,7051.1,3788.68
PRD-1916,Board Game - Deluxe,Toys,Elite Imports,2024-10-28,41.59,88.04,353,70,WH-B1,44,3873.76,2043.8
PRD-1959,Doll House - Standard,Toys,Value Wholesalers,2024-12-14,18.94,36.98,172,68,WH-B2,67,2477.66,1208.68
PRD-2171,Eye Cream - Pro,Health & Beauty,Premium Suppliers,2024-09-26,13.93,31.48,44,33,WH-A2,61,1920.28,1070.55
PRD-2117,Body Lotion - Ultra,Health & Beauty,Prime Distributors,2026-04-16,16.8,35.55,483,26,WH-A1,263,9349.65,4931.25
PRD-1801,Science Fiction - Max,Books,Elite Imports,2024-08-17,6.03,13.69,20,37,WH-B1,59,807.71,451.94
PRD-1580,Vase - Elite,Home & Garden,Quality Goods Ltd.,2025-06-12,10.67,16.89,449,80,WH-A2,13,219.57,80.86
PRD-1161,Cotton T-Shirt - Classic,Clothing,Global Traders Inc.,2026-06-10,39.41,86.29,39,60,WH-B2,293,25282.97,13735.84
PRD-1681,Hiking Boots - Plus,Sports & Outdoors,Value Wholesalers,2024-12-18,65.44,93.9,89,44,WH-C2,173,16244.7,4923.58
PRD-2120,Body Lotion - Max,Health & Beauty,Elite Imports,2024-09-26,17.76,41.24,227,67,WH-D1,0,0.0,0.0
PRD-1163,Cotton T-Shirt - Max,Clothing,Premium Suppliers,2025-05-02,68.8,128.31,301,71,WH-A1,202,25918.62,12021.02
PRD-1822,Biography - Elite,Books,TechSupply Co.,2026-03-24,9.0,25.2,72,49,WH-C2,107,2696.4,1733.4
PRD-1706,Tennis Racket - Standard,Sports & Outdoors,Quality Goods Ltd.,2024-09-13,70.26,160.7,364,93,WH-A2,58,9320.6,5245.52
PRD-1989,Art Kit - Plus,Toys,Elite Imports,2025-05-12,33.84,82.67,26,61,WH-A1,208,17195.36,10156.64
PRD-1878,Technical Manual - Max,Books,Value Wholesalers,2025-08-30,15.19,42.88,68,53,WH-D1,167,7160.96,4624.23
PRD-1896,Textbook - Pro,Books,Global Traders Inc.,2026-02-22,6.34,10.97,444,56,WH-D1,86,943.42,398.18
PRD-1914,Board Game - Premium,Toys,FastTrack Logistics,2026-01-13,14.5,22.88,309,53,WH-B1,54,1235.52,452.52
PRD-2187,Serum - Plus,Health & Beauty,Premium Suppliers,2025-03-20,7.37,12.79,94,42,WH-A2,251,3210.29,1360.42
PRD-1153,Earbuds - Plus,Electronics,TechSupply Co.,2024-09-18,168.45,273.05,92,54,WH-C1,158,43141.9,16526.8
PRD-2164,Deodorant - Max,Health & Beauty,Prime Distributors,2024-11-25,26.64,45.11,61,36,WH-A2,140,6315.4,2585.8
PRD-1984,Art Kit - Pro,Toys,Quality Goods Ltd.,2026-07-14,14.97,22.75,143,65,WH-B2,155,3526.25,1205.9
PRD-1510,Storage Box - Basic,Home & Garden,TechSupply Co.,2026-05-10,24.67,53.13,148,58,WH-C2,144,7650.72,4098.24
PRD-1112,Monitor Stand - Standard,Electronics,TechSupply Co.,2025-03-26,145.47,330.75,197,39,WH-B1,18,5953.5,3335.04
PRD-1227,Sneakers - Classic,Clothing,TechSupply Co.,2025-10-08,43.63,123.19,334,80,WH-A1,4,492.76,318.24
PRD-1968,Doll House - Lite,Toys,Prime Distributors,2025-11-04,39.57,65.46,487,72,WH-A2,30,1963.8,776.7
PRD-1852,Art Book - Pro,Books,Prime Distributors,2025-09-20,12.81,28.32,254,29,WH-C1,274,7759.68,4249.74
PRD-1104,Keyboard - Pro,Electronics,Elite Imports,2026-05-29,49.7,86.19,387,83,WH-B2,26,2240.94,948.74
PRD-1422,Energy Drink - Basic,Food & Beverage,Prime Distributors,2024-11-28,15.4,33.45,51,33,WH-C1,51,1705.95,920.55
PRD-1420,Energy Drink - Standard,Food & Beverage,Premium Suppliers,2026-05-16,4.0,7.38,282,61,WH-C2,266,1963.08,899.08
PRD-1625,Yoga Mat - Max,Sports & Outdoors,Elite Imports,2024-08-16,73.26,174.61,48,96,WH-D1,19,3317.59,1925.65
PRD-1587,Rug - Basic,Home & Garden,Premium Suppliers,2025-03-30,34.43,82.43,251,81,WH-B1,220,18134.6,10560.0
PRD-2050,Face Cream - Pro,Health & Beauty,Global Traders Inc.,2025-09-25,8.47,20.87,86,29,WH-A2,5,104.35,62.0
PRD-1920,Board Game - Classic,Toys,Elite Imports,2026-07-03,43.69,91.1,103,57,WH-B2,200,18220.0,9482.0
PRD-1673,Hiking Boots - Standard,Sports & Outdoors,Global Traders Inc.,2025-05-12,85.9,126.95,241,37,WH-D1,140,17773.0,5747.0
PRD-1120,Monitor Stand - Plus,Electronics,Prime Distributors,2025-04-07,133.01,246.27,341,21,WH-A2,238,58612.26,26955.88
PRD-1054,Phone Case - Plus,Electronics,Premium Suppliers,2024-08-09,69.7,101.26,215,68,WH-B2,89,9012.14,2808.84
PRD-1152,Earbuds - Max,Electronics,Global Traders Inc.,2024-12-31,83.0,183.86,293,48,WH-B1,287,52767.82,28946.82
PRD-1404,Dark Chocolate - Elite,Food & Beverage,TechSupply Co.,2025-06-23,12.08,20.97,85,72,WH-A1,193,4047.21,1715.77
PRD-2177,Eye Cream - Lite,Health & Beauty,Quality Goods Ltd.,2025-06-11,21.82,47.83,262,29,WH-C2,260,12435.8,6762.6
PRD-1208,Casual Shirt - Plus,Clothing,FastTrack Logistics,2025-03-08,22.41,38.18,37,77,WH-C2,227,8666.86,3579.79
PRD-2179,Serum - Standard,Health & Beauty,TechSupply Co.,2025-02-13,20.4,49.37,268,53,WH-D1,112,5529.44,3244.64
PRD-1659,Water Bottle - Plus,Sports & Outdoors,Elite Imports,2025-05-17,36.5,91.35,353,86,WH-A2,237,21649.95,12999.45
PRD-2086,Sunscreen - Elite,Health & Beauty,Elite Imports,2025-12-18,10.68,16.84,93,44,WH-C1,209,3519.56,1287.44
PRD-1233,Dress Shirt - Standard,Clothing,Premium Suppliers,2025-08-31,19.7,58.82,378,58,WH-C1,259,15234.38,10132.08
PRD-1009,Wireless Headphones - Max,Electronics,Prime Distributors,2025-11-15,45.23,79.39,473,91,WH-C1,166,13178.74,5670.56
PRD-1160,Cotton T-Shirt - Ultra,Clothing,TechSupply Co.,2025-05-09,20.65,42.75,360,49,WH-B2,181,7737.75,4000.1
PRD-1037,USB-C Cable - Basic,Electronics,Quality Goods Ltd.,2025-10-25,39.5,67.89,35,51,WH-C1,80,5431.2,2271.2
PRD-1453,Spices - Standard,Food & Beverage,Premium Suppliers,2026-01-12,5.79,12.31,415,71,WH-D1,0,0.0,0.0
PRD-1652,Water Bottle - Deluxe,Sports & Outdoors,Quality Goods Ltd.,2024-08-19,12.35,18.47,399,81,WH-A2,240,4432.8,1468.8
PRD-1254,Cargo Shorts - Premium,Clothing,Global Traders Inc.,2026-03-02,42.38,123.06,3,53,WH-A2,228,28057.68,18395.04
PRD-1304,Beanie - Classic,Clothing,Quality Goods Ltd.,2025-02-05,20.21,41.86,71,54,WH-C1,252,10548.72,5455.8
PRD-1897,Textbook - Ultra,Books,FastTrack Logistics,2024-09-12,18.81,45.46,497,20,WH-C1,292,13274.32,7781.8
PRD-2038,Kite - Basic,Toys,Prime Distributors,2025-05-21,26.52,41.6,489,46,WH-C1,105,4368.0,1583.4
PRD-1881,Comic Book - Premium,Books,Quality Goods Ltd.,2024-08-04,26.0,43.41,316,74,WH-B1,76,3299.16,1323.16
PRD-1572,Candle Set - Lite,Home & Garden,Premium Suppliers,2025-03-12,21.5,47.96,290,26,WH-D1,83,3980.68,2196.18
PRD-1624,Yoga Mat - Elite,Sports & Outdoors,Global Traders Inc.,2025-06-09,61.22,101.68,39,61,WH-C1,88,8947.84,3560.48
PRD-2002,Card Game - Premium,Toys,Prime Distributors,2026-06-08,7.72,13.99,223,85,WH-D1,183,2560.17,1147.41
PRD-2016,Toy Train - Basic,Toys,Quality Goods Ltd.,2024-10-31,31.43,74.0,150,39,WH-A1,27,1998.0,1149.39
PRD-2006,Card Game - Pro,Toys,Quality Goods Ltd.,2025-03-23,36.27,90.02,307,62,WH-C2,289,26015.78,15533.75
PRD-1263,Cargo Shorts - Plus,Clothing,Quality Goods Ltd.,2026-05-10,11.26,22.71,32,89,WH-C1,35,794.85,400.75
PRD-1611,Mirror - Ultra,Home & Garden,Quality Goods Ltd.,2025-03-13,15.54,23.95,328,69,WH-A1,269,6442.55,2262.29
PRD-1298,Beanie - Premium,Clothing,Premium Suppliers,2024-10-12,27.68,82.73,251,49,WH-A1,192,15884.16,10569.6
PRD-1415,Dried Fruits - Elite,Food & Beverage,TechSupply Co.,2024-08-09,17.35,25.48,176,89,WH-A2,116,2955.68,943.08
PRD-1151,Earbuds - Elite,Electronics,FastTrack Logistics,2025-09-07,80.05,159.58,108,39,WH-C1,114,18192.12,9066.42
PRD-1946,Puzzle Set - Lite,Toys,FastTrack Logistics,2025-09-15,37.69,93.73,56,27,WH-A2,132,12372.36,7397.28
PRD-1473,LED Bulb - Lite,Home & Garden,Elite Imports,2025-11-19,23.2,43.19,259,48,WH-B1,193,8335.67,3858.07
PRD-1953,Remote Control Car - Classic,Toys,Elite Imports,2025-05-16,49.84,109.1,485,82,WH-C2,213,23238.3,12622.38
PRD-1779,Cookbook - Max,Books,Value Wholesalers,2026-03-10,12.68,24.53,46,22,WH-A2,156,3826.68,1848.6
PRD-1641,Jump Rope - Deluxe,Sports & Outdoors,FastTrack Logistics,2024-09-27,44.79,115.37,260,32,WH-D1,248,28611.76,17503.84
PRD-2178,Serum - Premium,Health & Beauty,Value Wholesalers,2025-06-19,18.43,34.15,94,20,WH-C1,111,3790.65,1744.92
PRD-2119,Body Lotion - Elite,Health & Beauty,Quality Goods Ltd.,2025-03-10,14.9,33.9,88,68,WH-B2,45,1525.5,855.0
PRD-1551,Picture Frame - Premium,Home & Garden,TechSupply Co.,2026-01-25,40.22,83.28,103,86,WH-D1,17,1415.76,732.02
